web-scraper-order,web-scraper-start-url,birth-place,native-language,other-languages,age-sex,age-of-english-onset,english-method,english-residence,length-residence,mp3-link,website-tag
"1676618030-228","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2973","birth place: bruges, france (map)","french","other language(s): spanish arabic","age, sex: 22, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 3.5 years","/soundtracks/french83.mp3","french83"
"1676618032-229","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2972","birth place: trivandrum, kerala, india (map)","malayalam","other language(s): hindi tamil","age, sex: 51, female","age of english onset: 3","english learning method: academic","english residence: usa","length of english residence: 21 years","/soundtracks/malayalam8.mp3","malayalam8"
"1676618035-230","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2971","birth place: ho chi minh city, vietnam (map)","vietnamese","other language(s): none","age, sex: 19, male","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 9 years","/soundtracks/vietnamese37.mp3","vietnamese37"
"1676618037-231","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2970","birth place: pingtung, taiwan (map)","mandarin","other language(s): taiwanese","age, sex: 22, male","age of english onset: 6","english learning method: academic","english residence: usa","length of english residence: 0.2 years","/soundtracks/mandarin153.mp3","mandarin153"
"1676618040-232","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2969","birth place: karachi, pakistan (map)","urdu","other language(s): none","age, sex: 46, female","age of english onset: 22","english learning method: naturalistic","english residence: usa","length of english residence: 23 years","/soundtracks/urdu28.mp3","urdu28"
"1676618042-233","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2968","birth place: damascus, syria (map)","arabic","other language(s): french","age, sex: 56, male","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 30 years","/soundtracks/arabic198.mp3","arabic198"
"1676618044-234","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2967","birth place: houston, texas, usa (map)","english","other language(s): french russian","age, sex: 18, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english649.mp3","english649"
"1676618047-235","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2966","birth place: trujillo, peru (map)","spanish","other language(s): quechua","age, sex: 39, male","age of english onset: 7","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/spanish232.mp3","spanish232"
"1676618049-236","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2965","birth place: zurich, switzerland (map)","french","other language(s): german italian","age, sex: 73, male","age of english onset: 15","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/french82.mp3","french82"
"1676618052-237","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2964","birth place: satkhira, bangladesh (map)","bengali","other language(s): hindi urdu","age, sex: 49, male","age of english onset: 7","english learning method: academic","english residence: usa","length of english residence: 14 years","/soundtracks/bengali22.mp3","bengali22"
"1676618054-238","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2963","birth place: taoyuan, taiwan (map)","mandarin","other language(s): taiwanese","age, sex: 26, male","age of english onset: 18","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/mandarin152.mp3","mandarin152"
"1676618056-239","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2962","birth place: queens new york, new york, usa (map)","english","other language(s): french japanese italian","age, sex: 32, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 32 years","/soundtracks/english648.mp3","english648"
"1676618059-240","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2961","birth place: jakarta, indonesian (map)","indonesian","other language(s): none","age, sex: 29, female","age of english onset: 13","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/indonesian14.mp3","indonesian14"
"1676618061-241","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2960","birth place: toronto, ontario, canada (map)","english","other language(s): french","age, sex: 70, male","age of english onset: 0","english learning method: naturalistic","english residence: canada","length of english residence: 70 years","/soundtracks/english647.mp3","english647"
"1676618064-242","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2959","birth place: schupfheim, switzerland (map)","swiss german","other language(s): german french","age, sex: 73, female","age of english onset: 15","english learning method: academic","english residence: uk","length of english residence: 0.3 years","/soundtracks/swissgerman8.mp3","swiss german8"
"1676618066-243","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2958","birth place: bandung, jawa barat, indonesia (map)","sundanese","other language(s): indonesian","age, sex: 20, male","age of english onset: 16","english learning method: naturalistic","english residence:","length of english residence: 0 years","/soundtracks/sundanese2.mp3","sundanese2"
"1676618068-244","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2957","birth place: khartoum, sudan (map)","arabic","other language(s): none","age, sex: 66, male","age of english onset: 14","english learning method: academic","english residence: usa","length of english residence: 36 years","/soundtracks/arabic197.mp3","arabic197"
